,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-3.3160906473742884,-1.7801979223834437,2.46087908744812,-2.2689359823810022,-1.5707915464984339,2.9321515560150146,0.32929903268814087,0.053127046674489975,0.007446710951626301,0.6938757700664936,0.720040953778268,0.004088855599280766,0.007792423025028853,0.0,0.0
1,-3.316054884587423,-1.7802336851703089,2.460902690887451,-2.2689598242389124,-1.570803467427389,2.9321751594543457,0.329293817281723,0.05313635617494583,0.007450830657035112,0.693871337488804,0.7200449982897765,0.004094229125659694,0.007810552940749176,0.0,0.0
2,-3.3160906473742884,-1.780245606099264,2.460890531539917,-2.2689479033099573,-1.5707915464984339,2.9321515560150146,0.3293002247810364,0.053126826882362366,0.007458304520696402,0.6938756599923463,0.7200407669386311,0.004102314942247696,0.007812389437851277,0.0,0.0
3,-3.288410488759176,-1.7524245421039026,2.4463043212890625,-2.283621136342184,-1.5803821722613733,2.9735050201416016,0.3359335660934448,0.058577537536621094,0.005908961873501539,0.698771189329043,0.7152590962946755,0.0009229744783227001,0.011063374237141562,0.0,0.0
4,-3.2619407812701624,-1.7110684553729456,2.432508707046509,-2.3121870199786585,-1.5885723272906702,3.019503116607666,0.34452876448631287,0.06416448205709457,0.0006571247358806431,0.7056837857819082,0.7083882568823338,-0.001566237453077411,0.013929066586216982,0.0,0.0
5,-3.2418034712420862,-1.6643050352679651,2.4202098846435547,-2.346739117299215,-1.5948460737811487,3.0608625411987305,0.35362839698791504,0.06849513202905655,-0.006958663929253817,0.7131096410577025,0.7008614512597202,-0.0034859740374313334,0.01599105855420148,0.0,0.0
6,-3.220637861882345,-1.619242016469137,2.404402494430542,-2.375784699116842,-1.6027725378619593,3.1012961864471436,0.36297962069511414,0.07314217835664749,-0.013782172463834286,0.7197698083745364,0.6939370439940672,-0.005996704728053289,0.01862368002472774,0.0,0.0
7,-3.1970184485064905,-1.5788167158709925,2.3869311809539795,-2.3982914129840296,-1.6054065863238733,3.13573956489563,0.37173208594322205,0.08048322796821594,-0.01960315741598606,0.7234689136495478,0.6900501283494849,-0.006544257561707117,0.019512151100496374,0.0,0.0
8,-3.1696885267840784,-1.5482094923602503,2.3710763454437256,-2.414523426686422,-1.6032393614398401,3.1653544902801514,0.3785758912563324,0.09093327820301056,-0.023530490696430206,0.7242386664287879,0.6892595040634201,-0.004683016637939376,0.019436035163277438,0.0,0.0
9,-3.1428852717029017,-1.5219534079181116,2.3538684844970703,-2.4243972937213343,-1.596175495778219,3.1919145584106445,0.3847510516643524,0.10284481942653656,-0.02630019746720791,0.7241463832186452,0.6894285609156832,-0.0014234758819193767,0.0172698807609993,0.0,0.0
10,-3.1193984190570276,-1.495721165333883,2.3358583450317383,-2.432098690663473,-1.5880330244647425,3.2155754566192627,0.39078420400619507,0.11412427574396133,-0.029249923303723335,0.7241882190008418,0.6894565205673141,0.0015312626393196626,0.014099111402186774,0.0,0.0
11,-3.096607271824972,-1.4654954115497034,2.316483974456787,-2.4433043638812464,-1.5825617949115198,3.239043951034546,0.39770638942718506,0.12484913319349289,-0.03321365267038345,0.7243910954480907,0.6892727270649677,0.0037901347083877115,0.012094769068905685,0.0,0.0
12,-3.073192898427145,-1.4269722143756312,2.293062686920166,-2.4575441519366663,-1.5798314253436487,3.2654924392700195,0.40588539838790894,0.13531851768493652,-0.03900725767016411,0.7253893588491676,0.6882401404689582,0.00463067429477222,0.010693174048805772,0.0,0.0
13,-3.0546630064593714,-1.3848031202899378,2.267414093017578,-2.471592728291647,-1.5784910360919397,3.28753399848938,0.4155767261981964,0.14458265900611877,-0.046551674604415894,0.7265758290608124,0.6870105788235704,0.004315309315740836,0.009241607793313652,0.0,0.0
14,-3.0389464537249964,-1.341961685811178,2.2405810356140137,-2.4865883032428187,-1.5758803526507776,3.306594133377075,0.425798237323761,0.15310296416282654,-0.05435094237327576,0.727685589721131,0.6858491664607197,0.004879728847067,0.007796898340061027,0.0,0.0
15,-3.024977509175436,-1.304526154194967,2.2149457931518555,-2.4991849104510706,-1.5694740454303187,3.3214991092681885,0.4353281557559967,0.16208460927009583,-0.061033591628074646,0.7279579098428196,0.6855627312561186,0.00722748371309503,0.005365304194709065,0.0,0.0
16,-3.01109224954714,-1.2700517813311976,2.188292980194092,-2.5085185209857386,-1.562002960835592,3.3352906703948975,0.4446946680545807,0.17159199714660645,-0.0668460801243782,0.7278624359450695,0.6856436354891737,0.010101472278889868,0.002653245389623175,0.0,0.0
17,-2.9991944471942347,-1.239809815083639,2.162670612335205,-2.5159323851214808,-1.5544589201556605,3.347860336303711,0.45369964838027954,0.1804252713918686,-0.07163511961698532,0.7280094022336905,0.6854352576426147,0.013444979713629986,0.00022441088970147704,0.0,0.0
18,-2.9899659792529505,-1.2118099371539515,2.1370725631713867,-2.521978203450338,-1.5464003721820276,3.360478162765503,0.462924063205719,0.18837010860443115,-0.0758223906159401,0.7290578035890071,0.6842316620028112,0.017226689133745844,-0.0022344843549865034,0.0,0.0
19,-2.980222288762228,-1.1799834410296839,2.1064581871032715,-2.5239461104022425,-1.544748608266012,3.379140615463257,0.4732275903224945,0.19531689584255219,-0.08097655326128006,0.7320559179549316,0.681001041198815,0.017969431518677685,-0.002968906227559052,0.0,0.0
20,-2.971736017857687,-1.1475098768817347,2.073641777038574,-2.5241616407977503,-1.5461490789996546,3.401609182357788,0.4843430817127228,0.2012052834033966,-0.0863141268491745,0.7367820844200644,0.6758916621259357,0.017784716434101105,-0.0025149567836660635,0.0,0.0
21,-2.964123312626974,-1.1153596083270472,2.0407299995422363,-2.5233944098102015,-1.5483763853656214,3.4227123260498047,0.49529799818992615,0.20660248398780823,-0.0919625535607338,0.7413202258723902,0.6709294810077571,0.017163679987482347,-0.0018336620347091195,0.0,0.0
22,-2.95557672182192,-1.0763838926898401,2.003783702850342,-2.522710625325338,-1.5505674521075647,3.4425466060638428,0.5067960023880005,0.21281972527503967,-0.10030312091112137,0.7451075138149907,0.6667635464690335,0.015418809798785614,-0.001851016172139203,0.0,0.0
23,-2.9465280214892786,-1.0287378470050257,1.9599790573120117,-2.518655602131979,-1.554148022328512,3.4618289470672607,0.5191500782966614,0.21936625242233276,-0.1120416522026062,0.7485549535189228,0.6629751753947241,0.011091408604847247,-0.002525673727653245,0.0,0.0
24,-2.934558693562643,-0.9843643347369593,1.915337085723877,-2.5135086218463343,-1.564493481312887,3.4823076725006104,0.531501829624176,0.2261134386062622,-0.12257389724254608,0.751405503258468,0.6598093332295344,0.0064070846640353835,0.0006022642223333907,0.0,0.0
25,-2.9227569738971155,-0.9451468626605433,1.870539665222168,-2.5027597586261194,-1.5788019339190882,3.5011229515075684,0.5433967709541321,0.23197220265865326,-0.13125643134117126,0.7537139640454037,0.6571785977244461,0.0007528721758512326,0.005566352430594486,0.0,0.0
26,-2.9111347834216517,-0.9047172705279749,1.8233013153076172,-2.4894798437701624,-1.5961392561541956,3.520068883895874,0.555510938167572,0.23731760680675507,-0.1405317485332489,0.7560281464330744,0.6544059907375862,-0.006021783577594494,0.011746455221580313,0.0,0.0
27,-2.9048624674426478,-0.8826974073993128,1.7986645698547363,-2.482257668172018,-1.6059454123126429,3.5301220417022705,0.5612632632255554,0.23998452723026276,-0.14605814218521118,0.7571501182521112,0.6529883494968511,-0.01015240742206833,0.015061290639537825,0.0,1.0
28,-2.9045632521258753,-0.8816183249102991,1.797682762145996,-2.482161823903219,-1.6062687079059046,3.5303969383239746,0.5615624189376831,0.24020777642726898,-0.14646035432815552,0.7571519751336704,0.6529795023686156,-0.01035099718189117,0.015215547803397783,0.0,1.0
29,-2.9046111742602747,-0.8816779295550745,1.7977190017700195,-2.4821017424212855,-1.6063044706927698,3.530456781387329,0.5615551471710205,0.24016688764095306,-0.1464417725801468,0.7571866821809963,0.652938688286749,-0.010375404603863866,0.01522329285734987,0.0,1.0
30,-2.9045873324023646,-0.8817504088031214,1.7977547645568848,-2.482065502797262,-1.6062925497638147,3.530432939529419,0.5615368485450745,0.24018019437789917,-0.14641350507736206,0.7571712596406026,0.6529567375404586,-0.010372538629852249,0.015218177195582303,0.0,1.0
31,-2.9045754114734095,-0.8817504088031214,1.7977428436279297,-2.482065502797262,-1.6062806288348597,3.530456781387329,0.5615397691726685,0.24019140005111694,-0.14640964567661285,0.7571753229860183,0.6529522132367609,-0.010364261893351573,0.015215767007960871,0.0,1.0
32,-2.9045754114734095,-0.8817265669452112,1.7977428436279297,-2.482053581868307,-1.6062806288348597,3.530456781387329,0.5615313649177551,0.24018937349319458,-0.14642512798309326,0.7571750710378891,0.6529524423964214,-0.010380175953271441,0.015207620277176216,0.0,1.0
33,-2.9045632521258753,-0.8817623297320765,1.7977309226989746,-2.482065502797262,-1.606316868458883,3.530444860458374,0.5615482926368713,0.24019157886505127,-0.1463981717824936,0.7571673479848507,0.6529609956373006,-0.010361864439083594,0.015237358277576907,0.0,1.0
34,-2.9045873324023646,-0.8817866484271448,1.7977309226989746,-2.482065502797262,-1.6063044706927698,3.530444860458374,0.5615589022636414,0.24018242955207825,-0.1463836431503296,0.7571754825468859,0.6529517780809813,-0.010348425986679684,0.015237263874262828,1.0,1.0
35,-2.9045754114734095,-0.8823021093951624,1.7975754737854004,-2.482377831135885,-1.6063044706927698,3.5305047035217285,0.5618359446525574,0.24025678634643555,-0.14599214494228363,0.7571978681864928,0.6529273424901595,-0.00991031221393748,0.015461550840418732,1.0,1.0
36,-2.9045754114734095,-0.8822177092181605,1.797539234161377,-2.4822219053851526,-1.6063407103167933,3.5304927825927734,0.5618003606796265,0.2402387112379074,-0.1460452526807785,0.757192342201933,0.6529329533590008,-0.010009508137176932,0.015431301808179886,1.0,1.0
37,-2.9045754114734095,-0.8818700949298304,1.7975754737854004,-2.482126061116354,-1.6063287893878382,3.5304689407348633,0.5616766810417175,0.240212082862854,-0.1462758481502533,0.7571812959942659,0.6529451993908253,-0.01022040017061647,0.015316494679653842,1.0,1.0
38,-2.9045992533313196,-0.8818820158587855,1.7977547645568848,-2.4820779005633753,-1.6063407103167933,3.5304808616638184,0.5615758299827576,0.24016961455345154,-0.14633262157440186,0.7571914650472396,0.6529328797932865,-0.010319129290581252,0.015272698358347247,1.0,1.0
39,-2.9045873324023646,-0.8818700949298304,1.7977428436279297,-2.482041660939352,-1.6063526312457483,3.5304689407348633,0.561568558216095,0.2401721328496933,-0.14633911848068237,0.7571833452351189,0.652942065800244,-0.010337976595367388,0.015269795250030813,1.0,1.0
40,-2.9045992533313196,-0.8818581740008753,1.7977309226989746,-2.4820779005633753,-1.6063287893878382,3.5304689407348633,0.5615826845169067,0.24017441272735596,-0.14633917808532715,0.757187650114237,0.6529374711766286,-0.010316512925214199,0.015267311780824548,1.0,1.0
41,-2.9046111742602747,-0.881810490285055,1.7977428436279297,-2.482065502797262,-1.6063407103167933,3.5304927825927734,0.5615657567977905,0.24015986919403076,-0.14637289941310883,0.7571987260493473,0.6529243364719903,-0.010351154555339463,0.01525626793249962,1.0,0.0
42,-2.902695957814352,-0.898660961781637,1.7965812683105469,-2.4630749861346644,-1.6062329451190394,3.5322163105010986,0.5608611106872559,0.24116675555706024,-0.13761264085769653,0.7571434101927405,0.6529870112117883,-0.01075300801054935,0.015039694449307155,1.0,0.0
43,-2.900290552769796,-0.923990551625387,1.7940797805786133,-2.4354222456561487,-1.6061371008502405,3.5343589782714844,0.5602599382400513,0.24248166382312775,-0.12409026175737381,0.7570799242241704,0.6530607258436935,-0.010644021196165148,0.015112296649027268,1.0,0.0
44,-2.8992491404162806,-0.9466822783099573,1.7907757759094238,-2.4091008345233362,-1.6061127821551722,3.5354835987091064,0.5598803758621216,0.24299107491970062,-0.11173194646835327,0.7571244279497954,0.6530073055043271,-0.010791756773505468,0.015086336381482478,1.0,0.0
45,-2.8992369810687464,-0.9696849028216761,1.7867412567138672,-2.3820350805865687,-1.6059215704547327,3.5353281497955322,0.5597019195556641,0.24295486509799957,-0.09897337108850479,0.7570916314201199,0.6530464489172765,-0.010787264481326646,0.015041014432744703,1.0,0.0
46,-2.9039767424212855,-0.995373551045553,1.786346435546875,-2.356349293385641,-1.605957333241598,3.5304689407348633,0.5592883229255676,0.23985964059829712,-0.0857892781496048,0.7570780529125511,0.6530610676184234,-0.010714582232858552,0.015141383252560191,1.0,0.0
47,-2.9130736033069056,-1.0228131453143519,1.789842128753662,-2.332846466694967,-1.6058738867389124,3.5207388401031494,0.5583723187446594,0.234014093875885,-0.07286321371793747,0.7568993574335466,0.6532688318639994,-0.010665081766498104,0.015147675156406673,1.0,0.0
48,-2.9286935965167444,-1.0519912878619593,1.7948698997497559,-2.3089597860919397,-1.6064842383014124,3.5048091411590576,0.5579730868339539,0.22418798506259918,-0.05963769182562828,0.7568217533875246,0.6533491706723497,-0.010955824712041687,0.015351374077416574,1.0,0.0
49,-2.945271078740255,-1.079442326222555,1.7978267669677734,-2.2840526739703577,-1.609201733266012,3.4883761405944824,0.5579279661178589,0.21342143416404724,-0.046858519315719604,0.7568702782546584,0.6532503863778069,-0.012077240850381895,0.0162927850720519,1.0,0.0
50,-2.9625912348376673,-1.1073601881610315,1.7989997863769531,-2.2569502035724085,-1.6126263777362269,3.4709255695343018,0.5579341650009155,0.20214056968688965,-0.03342495113611221,0.7568229481650889,0.653247852748398,-0.01340354634853397,0.01751036708904755,1.0,0.0
51,-2.980485741292135,-1.1335986296283167,1.7989754676818848,-2.2306035200702112,-1.6153081099139612,3.453019380569458,0.5580287575721741,0.19082993268966675,-0.020539358258247375,0.756820692881668,0.6532023139626887,-0.014473809343039674,0.01843053724127577,1.0,0.0
52,-2.9990506807910364,-1.157067600880758,1.797168254852295,-2.204700771962301,-1.6175954977618616,3.434478998184204,0.5583736300468445,0.1793629676103592,-0.008587479591369629,0.7568266688376774,0.6531506007782258,-0.015715106299999036,0.018992668930059693,1.0,0.0
53,-3.0206320921527308,-1.1749470869647425,1.794198989868164,-2.181305233632223,-1.6184213797198694,3.413041114807129,0.5593498945236206,0.1666875034570694,0.0007795647834427655,0.7568633560894737,0.6530839095833927,-0.017428533442286398,0.018317026895782875,1.0,0.0
54,-3.0425491968738,-1.183077637349264,1.7960548400878906,-2.175174061452047,-1.6186249891864222,3.3910634517669678,0.5611477494239807,0.15415209531784058,0.004121218807995319,0.7568510548858592,0.6530943186467588,-0.017832437953718597,0.018063660374211896,1.0,0.0
55,-3.0670281092273157,-1.1876824537860315,1.8017292022705078,-2.1789773146258753,-1.6190198103534144,3.3665595054626465,0.5633194446563721,0.14059531688690186,0.004747563041746616,0.7568681582943461,0.6530732730873773,-0.017328398308918594,0.018590792105554792,1.0,0.0
56,-3.089520279561178,-1.1884978453265589,1.8063139915466309,-2.186176125203268,-1.6191518942462366,3.3438026905059814,0.5660123229026794,0.1279097944498062,0.0040905894711613655,0.7568132641956952,0.6531415013360409,-0.016380603902009492,0.0192753258277133,1.0,0.0
57,-3.1127191225634974,-1.1877787748919886,1.810060977935791,-2.194299046193258,-1.6189239660846155,3.320338249206543,0.5690926313400269,0.11431902647018433,0.0028273684438318014,0.7567468835986971,0.6532234780046232,-0.015328868918422287,0.01995664613319459,1.0,0.0
58,-3.1371992270099085,-1.1864116827594202,1.8128385543823242,-2.2022655645953577,-1.6186969915973108,3.2957708835601807,0.5721762180328369,0.10089466720819473,0.0017242957837879658,0.7567439441941802,0.6532269952725074,-0.014291005797332761,0.0207090010861896,1.0,0.0
59,-3.15980035463442,-1.1844208876239222,1.8143463134765625,-2.2091758886920374,-1.6182897726642054,3.2730352878570557,0.5751057267189026,0.08807525783777237,0.0006020530709065497,0.7567370870248442,0.6532349385928621,-0.013368757646588715,0.021316013738966744,1.0,0.0
60,-3.18374210992922,-1.1805112997638147,1.8146581649780273,-2.215498749409811,-1.6180384794818323,3.2489216327667236,0.5781590938568115,0.07426226884126663,-0.0011070569744333625,0.7566795849082532,0.6532979209143993,-0.01296616671260865,0.02167281321789205,1.0,0.0
61,-3.2000110785113733,-1.1719730536090296,1.8141913414001465,-2.2194817701922815,-1.6175954977618616,3.2174072265625,0.5797723531723022,0.06472071260213852,-0.005360340233892202,0.7518816160096583,0.6588346626056244,-0.014728994277570257,0.01984891895315917,1.0,0.0
62,-3.2025612036334437,-1.1707142035113733,1.8357152938842773,-2.262529198323385,-1.6212227980243128,3.180274724960327,0.5800709128379822,0.06210443377494812,-0.010785362683236599,0.7401987135746867,0.671742935679106,-0.009354746143678254,0.027924568254189368,1.0,0.0
63,-3.20341140428652,-1.1768539587603968,1.8692827224731445,-2.3289955298053187,-1.62445575395693,3.143104314804077,0.5805793404579163,0.06081167235970497,-0.013940047472715378,0.7278748557531564,0.6843566201305304,0.0023759003413811666,0.042994952534066135,1.0,0.0
64,-3.207900587712423,-1.1851399580584925,1.9016776084899902,-2.3951123396502894,-1.6243599096881312,3.1104226112365723,0.58167564868927,0.05821799859404564,-0.014910775236785412,0.7178790703794795,0.6935284844078814,0.01577619581236826,0.058472158089908265,1.0,0.0
65,-3.214125696812765,-1.193270508443014,1.9324684143066406,-2.45935565630068,-1.6222885290728968,3.0799779891967773,0.582842230796814,0.0551033578813076,-0.015022619627416134,0.7088256208462737,0.7009232499103023,0.029209355013685614,0.07361827590184024,1.0,0.0
66,-3.220530096684591,-1.2004058996783655,1.9629840850830078,-2.525121037160055,-1.6185887495623987,3.0502381324768066,0.584036648273468,0.05228319391608238,-0.01488092914223671,0.6996165000104764,0.7076485935903292,0.04297677416362896,0.08901245859546134,1.0,0.0
67,-3.223535124455587,-1.203895394002096,1.99383544921875,-2.596475426350729,-1.613823715840475,3.0188562870025635,0.585357666015625,0.05169129744172096,-0.015617177821695805,0.6880843659377557,0.715695547415356,0.057184123916658156,0.10511786115477725,1.0,0.0
68,-3.228287998829977,-1.2067015806781214,2.0218615531921387,-2.663435761128561,-1.6023772398578089,2.9900002479553223,0.586823582649231,0.051751431077718735,-0.015661386772990227,0.6773980104723886,0.7223130065903504,0.0727640700300037,0.11874866749200483,1.0,0.0
69,-3.2354586760150355,-1.2071803251849573,2.0491104125976562,-2.7268903891192835,-1.5834115187274378,2.9650719165802,0.5875675678253174,0.05236309766769409,-0.016756711527705193,0.6683135952727208,0.7272078744181706,0.08937912288530271,0.12859633801205222,1.0,0.0
70,-3.249441925679342,-1.2020724455462855,2.08497953414917,-2.79035455385317,-1.553201977406637,2.937206983566284,0.5835942029953003,0.052365124225616455,-0.02412964031100273,0.6601889039751345,0.7321316811060301,0.10530016586752376,0.13055913471389355,1.0,0.0
71,-3.2662506739245813,-1.1927908102618616,2.1229686737060547,-2.8467872778521937,-1.5215299765216272,2.9110779762268066,0.5763152241706848,0.05165709927678108,-0.035141780972480774,0.6540179643732389,0.7362839580538479,0.11787820161760659,0.12748005715814162,1.0,0.0
72,-3.279994312916891,-1.1765902678119105,2.1614255905151367,-2.911468807850973,-1.5007184187518519,2.8927230834960938,0.5685684680938721,0.050250280648469925,-0.0479961521923542,0.6500624525480159,0.7382253499806578,0.12709122242890433,0.12763213394251582,1.0,0.0
73,-3.2866748015033167,-1.166025463734762,2.1829171180725098,-2.94957143465151,-1.4925511519061487,2.8845038414001465,0.5639691948890686,0.04927920922636986,-0.05529797449707985,0.6484064465199826,0.7387725252084816,0.13114061561486245,0.12878810133147994,1.0,1.0
74,-3.2871177832232874,-1.165377442036764,2.1840786933898926,-2.9515016714679163,-1.4921320120440882,2.884300470352173,0.5636805295944214,0.049183085560798645,-0.055749304592609406,0.6484522724548114,0.7387074648022112,0.13130483656351097,0.12876323888715688,1.0,1.0
75,-3.2871297041522425,-1.165389362965719,2.1840786933898926,-2.9514058271991175,-1.4921558539019983,2.884108781814575,0.5636629462242126,0.04917285963892937,-0.0557602196931839,0.6483940267732725,0.7387692032366668,0.13125943070949214,0.12874863977386902,1.0,1.0
76,-3.2871058622943323,-1.1654251257525843,2.184030532836914,-2.951430145894186,-1.492120091115133,2.8841686248779297,0.5636983513832092,0.04919007048010826,-0.0557170994579792,0.6483964331456826,0.7387532879931868,0.1313083684487969,0.1287779380892826,1.0,1.0
77,-3.287057940159933,-1.1654613653766077,2.1840667724609375,-2.9514182249652308,-1.4921439329730433,2.884108781814575,0.5636789202690125,0.04921345412731171,-0.055713579058647156,0.6483594451971314,0.7387877607033244,0.13129466507518367,0.12878037653862753,1.0,1.0
78,-3.287057940159933,-1.1654251257525843,2.1840667724609375,-2.9514182249652308,-1.4921439329730433,2.8841445446014404,0.563673734664917,0.04921424388885498,-0.055733535438776016,0.6483753285642702,0.7387781476735032,0.13128728679569202,0.12876307760809313,1.0,1.0
79,-3.287081782017843,-1.1654251257525843,2.184030532836914,-2.9514182249652308,-1.4921320120440882,2.8841326236724854,0.563694417476654,0.04920099675655365,-0.055719438940286636,0.6483760789976225,0.738772869304773,0.13129953787276952,0.1287770908091136,1.0,1.0
80,-3.287057940159933,-1.1654132048236292,2.1840548515319824,-2.9513939062701624,-1.492108170186178,2.8841686248779297,0.5636745095252991,0.04922322556376457,-0.055739205330610275,0.6483831685849646,0.7387732941139875,0.13129687923502925,0.12874166420716912,0.0,1.0
81,-3.287057940159933,-1.1654370466815394,2.1840667724609375,-2.9513939062701624,-1.4921439329730433,2.884072780609131,0.5636705756187439,0.049214672297239304,-0.05573129653930664,0.6483497494033112,0.7388020783628639,0.1312793136149842,0.12876270140128054,0.0,1.0
82,-3.287081782017843,-1.1654132048236292,2.1840548515319824,-2.9514058271991175,-1.4921320120440882,2.884072780609131,0.5636773705482483,0.049203481525182724,-0.05573752149939537,0.6483575878642789,0.7387949054629233,0.13128266204467634,0.12876097455093904,0.0,1.0
83,-3.287069861088888,-1.1654370466815394,2.1840548515319824,-2.9514058271991175,-1.4921320120440882,2.884072780609131,0.5636801719665527,0.049209680408239365,-0.05572439357638359,0.6483514258538738,0.7387974669734466,0.1312897982077993,0.1287700286302011,0.0,1.0
84,-3.287069861088888,-1.1654132048236292,2.184042453765869,-2.9513939062701624,-1.4921439329730433,2.8840367794036865,0.5636805891990662,0.04920659959316254,-0.055735111236572266,0.6483407998924281,0.7388098747572731,0.1312763652953797,0.12876603616956997,0.0,1.0
85,-3.2870219389544886,-1.1654494444476526,2.1840786933898926,-2.9514182249652308,-1.4921558539019983,2.8840606212615967,0.5636687874794006,0.04923194274306297,-0.05572493001818657,0.6483310752600507,0.7388157962497324,0.13128265007584144,0.12877461649364147,0.0,1.0
86,-3.2871058622943323,-1.1654370466815394,2.1840548515319824,-2.9514058271991175,-1.492120091115133,2.884072780609131,0.5636823177337646,0.04919237270951271,-0.05572417378425598,0.6483637728213172,0.7387863386772279,0.13129233882752014,0.12876911757872495,0.0,1.0
87,-3.287057940159933,-1.1654251257525843,2.184030532836914,-2.951442066823141,-1.492108170186178,2.884072780609131,0.5636987090110779,0.049219727516174316,-0.05571476370096207,0.6483414885847565,0.738799791477762,0.13131334570079278,0.12878271441844008,0.0,0.0
88,-3.2847710291491907,-1.1955130735980433,2.1902809143066406,-2.9242780844317835,-1.4933536688434046,2.898078441619873,0.5589870810508728,0.050801802426576614,-0.04647426679730415,0.6530259186415034,0.7350932939841652,0.13090548262410265,0.1267231365650378,0.0,0.0
89,-3.2814908663379114,-1.23358661333193,2.1972250938415527,-2.8886335531817835,-1.4949219862567347,2.9160735607147217,0.5528703331947327,0.0530066154897213,-0.034862272441387177,0.6588997195401471,0.7304119351186179,0.1303120089977909,0.12396912896826724,0.0,0.0
90,-3.278808895741598,-1.2689364592181605,2.2016072273254395,-2.8450964132892054,-1.494622532521383,2.9322829246520996,0.5458189249038696,0.05544862523674965,-0.02526848204433918,0.6647429546395232,0.7265656708693453,0.12801639947575555,0.11760498134245365,0.0,0.0
91,-3.277504269276754,-1.2778456846820276,2.176726818084717,-2.773574177418844,-1.4881804625140589,2.9384169578552246,0.5449320077896118,0.05784815922379494,-0.022389443591237068,0.6686539202971145,0.7269214211846615,0.12030638314674771,0.10006775938492979,0.0,0.0
92,-3.275360886250631,-1.276874844227926,2.1391196250915527,-2.6915648619281214,-1.4857614676104944,2.944718599319458,0.5465441346168518,0.05933806300163269,-0.020633455365896225,0.6728767428526664,0.7272778271535102,0.10868260315353034,0.08057259354537336,0.0,0.0
93,-3.2748943010913294,-1.2772706190692347,2.1318283081054688,-2.674819294606344,-1.485976521168844,2.9466352462768555,0.5466371774673462,0.05950939282774925,-0.020026668906211853,0.6739513521207933,0.7270691439373673,0.10608273424086491,0.0768536817902722,0.0,0.0
94,-3.2749179045306605,-1.2772348562823694,2.1330618858337402,-2.6777337233172815,-1.485976521168844,2.9464075565338135,0.5466402173042297,0.05949850752949715,-0.020103348419070244,0.6737811803922347,0.7270871274003936,0.10654691517630487,0.07753054226757485,0.0,0.0
